10283	1	5
10283	5	0
10283	11	3000
10283	12	5000
10283	15	31
10283	2	600
10283	4	3600
10283	49	500
10283	48	1500
10283	59	0
10283	65	4000
10283	68	4000
10283	88	0
10283	9	0
10283	34	9780
10283	29	1
18930	13	156
20063	35	2
20063	10	0
20063	7	1
20063	67	0
20063	85	0
20063	86	0
20063	29	2
20563	35	2
20563	51	0
20563	44	0
20563	29	3
20563	48	1500
20577	13	153
22063	35	2
22063	45	0
22063	29	8
26063	35	2
26063	8	1
26063	9	0
26063	34	4155
26063	29	1
30218	35	2
30218	10	0
30218	7	2
30218	67	1
30218	85	0
30218	86	0
30218	29	2
30718	35	2
30718	50	0
30718	42	0
30718	29	3
30718	48	1500
32218	35	2
32218	43	0
32218	14	0
32218	15	31
32218	29	6
32358	13	169
32358	29	8
32960	13	152
33195	13	159
33320	13	151
33449	13	155
33576	13	156
33709	13	154
33841	13	153
33959	13	153
34117	13	154
34804	13	152
35883	13	156
36358	35	2
36358	8	2
36358	9	0
36358	34	4849
36358	29	1
40390	13	153
40515	13	156
40658	13	151
40794	13	171
41207	35	2
41207	10	0
41207	7	3
41207	67	1
41207	85	0
41207	86	0
41207	29	2
41707	35	2
41707	50	0
41707	42	0
41707	29	3
41707	48	1500
43153	13	161
43207	35	2
43207	43	0
43207	14	0
43207	15	31
43207	29	6
43279	13	155
43279	29	8
43521	13	156
43642	13	156
43765	13	156
43883	13	152
44002	13	151
44133	13	151
44283	13	156
44444	13	156
44575	13	158
46950	13	152
47279	35	2
47279	8	3
47279	9	0
47279	34	4515
47279	29	1
51623	13	157
51764	13	161
51794	35	2
51794	10	0
51794	7	4
51794	67	1
51794	85	0
51794	86	0
51794	29	2
52294	35	2
52294	50	0
52294	42	0
52294	29	3
52294	48	1500
53794	35	2
53794	43	0
53794	14	0
53794	15	31
53794	29	6
57794	35	2
57794	29	8
61794	35	2
61794	8	4
61794	9	0
61794	34	4860
61794	29	1
62491	13	163
62716	13	152
62938	13	152
63063	13	154
63185	13	152
63311	13	153
63437	13	155
63591	13	158
63793	13	157
63908	13	159
66654	35	2
66654	10	0
66654	7	5
66654	67	1
66654	85	0
66654	86	0
66654	29	2
67154	35	2
67154	50	0
67154	42	0
67154	29	3
67154	48	1500
67982	13	157
