26506	1	5
26506	5	0
26506	11	3000
26506	12	5000
26506	15	31
26506	2	600
26506	4	3600
26506	65	4000
26506	68	4000
26506	88	9
26506	9	0
26506	34	9994
26506	29	1
36500	35	2
36500	10	0
36500	7	1
36500	67	0
36500	85	0
36500	86	0
36500	29	6
37474	13	152
37474	14	0
37474	15	31
37474	29	8
41474	35	2
41474	8	1
41474	9	0
41474	34	4345
41474	29	1
41969	13	159
42101	13	158
42198	13	155
42316	13	167
42429	13	176
42551	13	153
45819	35	2
45819	10	0
45819	7	2
45819	67	0
45819	85	0
45819	86	0
45819	29	6
46218	13	152
46218	14	0
46218	15	31
46218	29	8
48234	13	156
48371	13	153
48475	13	155
48594	13	165
48715	13	153
48848	13	155
48982	13	159
49121	13	151
49627	13	162
49792	13	160
50219	35	2
50219	8	2
50219	9	0
50219	34	3020
50219	29	1
50497	13	165
51230	13	156
51406	13	157
53239	35	2
53239	10	0
53239	7	3
53239	67	0
53239	85	0
53239	86	0
53239	29	6
54701	13	162
54701	14	0
54701	15	31
54701	29	8
58701	35	2
58701	8	3
58701	9	0
58701	34	4052
58701	29	1
59203	13	169
59332	13	157
59426	13	175
59549	13	159
59655	13	175
59782	13	174
59908	13	175
60048	13	175
62283	13	169
62445	13	152
62581	13	155
62730	13	154
62753	35	2
62753	10	0
62753	7	4
62753	67	0
62753	85	0
62753	86	0
62753	29	6
63358	13	152
63358	14	0
63358	15	31
63358	29	8
66026	13	156
66157	13	162
66265	13	158
66366	13	180
66482	13	163
66595	13	156
66716	13	169
66841	13	161
66975	13	161
67121	13	152
67259	13	165
67358	35	2
67358	8	4
67358	9	0
67358	34	4153
67358	29	1
67425	13	176
69337	13	152
69474	13	183
69620	13	157
69791	13	155
69921	13	179
70094	13	160
70298	13	164
70596	13	165
71511	35	2
71511	10	0
71511	7	5
71511	67	0
71511	85	0
71511	86	0
71511	29	6
73705	13	157
73705	14	0
73705	15	31
73705	29	8
77407	13	168
77535	13	154
77636	13	165
77705	35	2
77705	8	5
77705	9	0
77705	34	3573
77705	29	1
77743	13	164
77854	13	160
77967	13	172
78092	13	165
78227	13	151
78368	13	169
78501	13	164
78640	13	168
78804	13	175
78978	13	154
79137	13	155
79269	13	153
79465	13	157
79596	13	151
79785	13	158
81278	35	2
81278	10	0
81278	7	6
81278	67	0
81278	85	0
81278	86	0
81278	29	6
81572	13	156
81572	14	0
81572	15	31
81572	29	8
85101	13	162
85248	13	158
85343	13	153
85457	13	176
85572	35	2
85572	8	6
85572	9	0
85572	34	3848
85572	29	1
85580	13	167
85719	13	156
85901	13	160
87413	13	159
87541	13	155
87676	13	167
87837	13	170
89420	35	2
89420	10	0
89420	7	7
89420	67	0
89420	85	0
89420	86	0
89420	29	6
89613	13	158
89613	14	0
89613	15	31
89613	29	8
91752	13	176
91870	13	151
91974	13	158
92085	13	182
92203	13	154
92329	13	173
92460	13	171
92613	13	173
92776	13	159
92922	13	154
93093	13	156
93237	13	161
93381	13	154
93591	13	155
93613	35	2
93613	8	7
93613	9	0
93613	34	4086
93613	29	1
93717	13	177
93906	13	160
94395	13	167
94556	13	176
96043	13	159
96189	13	155
96349	13	157
96604	13	153
96730	13	151
97699	35	2
97699	10	0
97699	7	8
97699	67	0
97699	85	0
97699	86	0
97699	29	6
99209	13	165
99209	14	0
99209	15	31
99209	29	8
101197	13	157
101320	13	163
101419	13	154
101530	13	161
101640	13	153
101763	13	153
101905	13	154
102027	13	171
103209	35	2
103209	8	8
103209	9	0
103209	34	4781
103209	29	1
103646	13	163
103763	13	165
106336	13	166
106467	13	154
106586	13	169
106725	13	159
106875	13	154
107000	13	153
107158	13	159
107990	35	2
107990	10	0
107990	7	9
107990	67	0
107990	85	0
107990	86	0
107990	29	6
111035	13	160
111035	14	0
111035	15	31
