10685	1	5
10685	5	0
10685	11	3000
10685	12	5000
10685	15	31
10685	2	600
10685	4	3600
10685	49	500
10685	48	1500
10685	59	0
10685	65	4000
10685	68	4000
10685	88	0
10685	9	0
10685	34	9780
10685	29	1
17422	13	153
17570	13	157
17742	13	167
20046	13	152
20201	13	154
20324	13	152
20465	35	2
20465	10	0
20465	7	1
20465	67	0
20465	85	0
20465	86	0
20465	29	2
20514	13	153
20725	13	162
20965	35	2
20965	51	0
20965	44	0
20965	29	3
20965	48	1500
22465	35	2
22465	45	0
22465	29	8
26465	35	2
26465	8	1
26465	9	0
26465	34	4155
26465	29	1
30020	13	151
30138	13	155
30365	13	151
30498	13	152
30620	35	2
30620	10	0
30620	7	2
30620	67	1
30620	85	0
30620	86	0
30620	29	2
31120	35	2
31120	50	0
31120	42	0
31120	29	3
31120	48	1500
32620	35	2
32620	43	0
32620	14	0
32620	15	31
32620	29	6
34022	13	163
34022	29	8
34156	13	155
34255	13	157
34369	13	152
34492	13	153
34613	13	151
34745	13	153
34862	13	163
35005	13	152
35143	13	154
35263	13	161
35428	13	155
35546	13	175
35703	13	165
35834	13	156
35995	13	154
36118	13	158
36311	13	154
36450	13	173
36670	13	153
36809	13	155
37222	13	166
37374	13	173
37679	13	152
37816	13	167
38022	35	2
38022	8	2
38022	9	0
38022	34	4849
38022	29	1
38286	13	153
39122	13	154
39344	13	160
41628	13	163
41788	13	166
41959	13	158
42198	13	159
42871	35	2
42871	10	0
42871	7	3
42871	67	1
42871	85	0
42871	86	0
42871	29	2
43371	35	2
43371	50	0
43371	42	0
43371	29	3
43371	48	1500
43581	13	152
43720	13	152
43915	13	152
44871	35	2
44871	43	0
44871	14	0
44871	15	31
44871	29	6
45876	13	166
45876	29	8
46043	13	151
46139	13	162
46252	13	151
46374	13	153
46494	13	154
46654	13	154
46769	13	174
46914	13	159
47081	13	151
47197	13	170
47341	13	163
47497	13	154
47625	13	165
47777	13	152
47910	13	171
48061	13	162
48211	13	160
48371	13	159
