18584	1	5
18584	5	0
18584	11	3000
18584	12	5000
18584	15	31
18584	2	600
18584	4	3600
18584	65	4000
18584	68	4000
18584	88	9
18584	9	0
18584	34	9222
18584	29	1
22847	13	151
22923	13	151
22977	13	151
23044	13	152
23111	13	152
23164	13	152
23228	13	151
23330	13	170
23396	13	159
23636	13	156
23750	13	161
24002	13	154
24112	13	164
24239	13	153
24359	13	171
24481	13	170
24612	13	175
24741	13	160
24878	13	158
24997	13	161
25143	13	152
25268	13	178
25407	13	156
25566	13	160
25743	13	151
25871	13	153
26055	13	152
26214	13	168
27042	13	154
27145	13	152
27806	35	2
27806	10	0
27806	7	1
27806	67	0
27806	85	0
27806	86	0
27806	29	6
30766	13	160
30766	14	0
30766	15	31
30766	29	8
32166	13	171
32387	13	152
32498	13	166
32616	13	166
32763	13	152
32913	13	156
33025	13	177
33180	13	173
34766	35	2
34766	8	1
34766	9	0
34766	34	4843
34766	29	1
36075	13	170
36195	13	182
36339	13	160
36459	13	159
36801	13	162
36979	13	153
39609	35	2
39609	10	0
39609	7	2
39609	67	0
39609	85	0
39609	86	0
39609	29	6
43609	35	2
43609	8	2
43609	9	0
43609	34	3519
43609	29	1
45947	13	159
46100	13	177
46440	13	176
47128	35	2
47128	10	0
47128	7	3
47128	67	0
47128	85	0
47128	86	0
47128	29	6
50915	13	160
50915	14	0
50915	15	31
50915	29	8
54915	35	2
54915	8	3
54915	9	0
54915	34	3721
54915	29	1
58636	35	2
58636	10	0
58636	7	4
58636	67	0
58636	85	0
58636	86	0
58636	29	6
60772	13	164
60772	14	0
60772	15	31
60772	29	8
61918	13	159
62027	13	159
62145	13	168
62273	13	155
62426	13	161
62561	13	157
62714	13	156
62894	13	153
62984	13	151
63140	13	169
63287	13	163
63425	13	160
64187	13	171
64373	13	151
64606	13	152
64772	35	2
64772	8	4
64772	9	0
64772	34	4366
64772	29	1
68882	13	152
69008	13	171
69138	35	2
69138	10	0
69138	7	5
69138	67	0
69138	85	0
69138	86	0
69138	29	6
69158	13	155
69158	14	0
69158	15	31
69158	29	8
73158	35	2
73158	8	5
73158	9	0
73158	34	4117
73158	29	1
73610	13	166
73744	13	157
73843	13	154
73946	13	157
74065	13	157
74196	13	155
74300	13	156
74447	13	173
74597	13	152
74782	13	153
74953	13	151
77275	35	2
77275	10	0
77275	7	6
77275	67	0
77275	85	0
77275	86	0
77275	29	6
80330	13	154
80330	14	0
80330	15	31
80330	29	8
81402	13	165
81615	13	153
81737	13	188
81863	13	156
82019	13	159
82134	13	167
82305	13	163
82489	13	153
82614	13	164
84330	35	2
84330	8	6
84330	9	0
84330	34	4936
84330	29	1
89266	35	2
89266	10	0
89266	7	7
89266	67	0
89266	85	0
89266	86	0
89266	29	6
92862	13	156
92862	14	0
92862	15	31
92862	29	8
96862	35	2
96862	8	7
96862	9	0
96862	34	4195
96862	29	1
97299	13	160
97422	13	152
97536	13	156
97637	13	154
97764	13	153
97891	13	162
98003	13	177
98165	13	154
98315	13	152
98434	13	155
98591	13	154
99000	13	166
99158	13	163
99470	13	157
101057	35	2
101057	10	0
101057	7	8
101057	67	0
101057	85	0
101057	86	0
101057	29	6
105057	35	2
105057	8	8
105057	9	0
105057	34	4980
105057	29	1
107043	13	168
107213	13	165
107424	13	171
110038	35	2
110038	10	0
110038	7	9
110038	67	0
110038	85	0
110038	86	0
110038	29	6
